MRGV_vOTUs	ICTV_taxonomy	Representative	Genome_size	Checkv_quality	muivig_quality	Completeness	contamination	Completeness_method	Kmer_freq	MRGV_vFAMs	MRGV_vGENs	UHGV_matched	IsProphage	Host_taxonomy
MRGV_vOTU18830	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018830	31399.0	Medium-quality	Genome-fragment	65.63	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1579	MRGV_vGEN06884	vSUBFAM-00553	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales
MRGV_vOTU18831	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018831	18172.0	Medium-quality	Genome-fragment	52.79	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2430	MRGV_vGEN00603	vSUBFAM-00431	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp910583605
MRGV_vOTU18832	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018832	36404.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1417	MRGV_vGEN03550	vSUBFAM-00813	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU18833	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018833	37819.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0269	MRGV_vGEN04361	vSUBFAM-06294	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-508_genus;s__MRGM_1344_species;strain__MGBC107724
MRGV_vOTU18834	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018834	21966.0	Medium-quality	Genome-fragment	65.58	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1270	MRGV_vGEN00428	vFAM-00162	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU18835	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018835	65894.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1318	MRGV_vGEN02606	vFAM-00111	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum faecis
MRGV_vOTU18836	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018836	23033.0	Medium-quality	Genome-fragment	64.85	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2414	MRGV_vGEN06633	vSUBGEN-14131	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18837	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018837	31369.0	Medium-quality	Genome-fragment	60.8	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1207	MRGV_vGEN10293	vSUBFAM-00011	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MD308;s__MD308 sp000403475
MRGV_vOTU18838	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018838	26118.0	Medium-quality	Genome-fragment	55.1	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0002	MRGV_vGEN04915	vFAM-00106	False	Unclassified
MRGV_vOTU18839	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018839	32105.0	Medium-quality	Genome-fragment	55.33	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1075	MRGV_vGEN10688	vFAM-00126	False	Unclassified
MRGV_vOTU18840	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018840	49243.0	High-quality	High-quality	90.08	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0544	MRGV_vGEN03446	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC161649;s__MGBC161649 sp910587685
MRGV_vOTU18841	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018841	37996.0	Medium-quality	Genome-fragment	79.42	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1541	MRGV_vGEN07970	vSUBFAM-00669	True	Unclassified
MRGV_vOTU18842	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018842	36801.0	Medium-quality	Genome-fragment	61.12	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0510	MRGV_vGEN09394	vSUBFAM-00517	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18843	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018843	46255.0	Medium-quality	Genome-fragment	71.73	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1962	MRGV_vGEN03373	vSUBFAM-01234	False	Unclassified
MRGV_vOTU18844	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018844	50571.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1503	MRGV_vGEN04384	vSUBFAM-00553	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18845	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018845	37190.0	Medium-quality	Genome-fragment	59.25	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0088	MRGV_vGEN04642	vSUBFAM-00150	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18846	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018846	39417.0	Medium-quality	Genome-fragment	71.14	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2116	MRGV_vGEN03151	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18847	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018847	64443.0	Medium-quality	Genome-fragment	74.73	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1513	MRGV_vGEN00298	vSUBFAM-00550	False	Unclassified
MRGV_vOTU18848	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018848	46727.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1655	MRGV_vGEN05307	vOTU-076864	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
MRGV_vOTU18849	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Arawnvirus	MRGV_GENOME018849	23615.0	Medium-quality	Genome-fragment	68.95	0.0	AAI-based (high-confidence)	1.1	MRGV_vFAM0558	MRGV_vGEN06694	vGENUS-02461	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18850	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018850	78413.0	Medium-quality	Genome-fragment	50.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0440	MRGV_vGEN10109	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp910578175
MRGV_vOTU18851	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018851	294538.0	High-quality	High-quality	99.93	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0374	MRGV_vGEN02345	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales
MRGV_vOTU18852	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Eponavirus	MRGV_GENOME018852	31128.0	Medium-quality	Genome-fragment	63.04	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0429	MRGV_vGEN03191	vSUBFAM-00696	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp910576845;strain__GENOME03497
MRGV_vOTU18853	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018853	86739.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0662	MRGV_vGEN03357	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508
MRGV_vOTU18854	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018854	29146.0	Medium-quality	Genome-fragment	77.3	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0700	MRGV_vGEN04955	vFAM-00006	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774345
MRGV_vOTU18855	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018855	21683.0	Medium-quality	Genome-fragment	60.04	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1430	MRGV_vGEN05231	vSUBGEN-15267	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__MRGM_1218_species
MRGV_vOTU18856	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018856	124677.0	Medium-quality	Genome-fragment	74.94	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM2319	MRGV_vGEN04592	vSUBFAM-02550	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp910583605
MRGV_vOTU18857	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018857	99935.0	Medium-quality	Genome-fragment	77.88	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0863	MRGV_vGEN05435	vSUBFAM-01294	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales
MRGV_vOTU18858	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018858	36554.0	High-quality	High-quality	94.78	0.0	AAI-based (high-confidence)	1.13	MRGV_vFAM0924	MRGV_vGEN03673	vSUBFAM-00161	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585015
MRGV_vOTU18859	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018859	647084.0	High-quality	High-quality	100.0	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0453	MRGV_vGEN07489	vFAM-00008	True	d__Bacteria
MRGV_vOTU18860	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018860	43770.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1060	MRGV_vGEN03025	vSUBFAM-04960	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila faecipullorum
MRGV_vOTU18861	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018861	328038.0	High-quality	High-quality	99.77	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1275	MRGV_vGEN01919	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU18862	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018862	38532.0	Medium-quality	Genome-fragment	52.8	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1523	MRGV_vGEN00780	vFAM-00007	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominiventricola;s__Hominiventricola sp009774145
MRGV_vOTU18863	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018863	33700.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0599	MRGV_vGEN00324	vFAM-00011	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
MRGV_vOTU18864	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018864	32546.0	Medium-quality	Genome-fragment	68.09	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1261	MRGV_vGEN05462	vSUBFAM-01505	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18865	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018865	54318.0	Medium-quality	Genome-fragment	69.36	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1853	MRGV_vGEN06167	vSUBFAM-00344	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides muris
MRGV_vOTU18866	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018866	53266.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0497	MRGV_vGEN02755	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp910587285
MRGV_vOTU18867	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018867	41457.0	Medium-quality	Genome-fragment	86.14	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1711	MRGV_vGEN04048	vFAM-00003	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp011959105
MRGV_vOTU18868	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018868	46889.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1655	MRGV_vGEN05307	vOTU-076864	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
MRGV_vOTU18869	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018869	253073.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2049	MRGV_vGEN05323	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18870	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018870	141571.0	High-quality	High-quality	98.89	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0397	MRGV_vGEN04897	vFAM-00134	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18871	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018871	91943.0	Medium-quality	Genome-fragment	54.31	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1602	MRGV_vGEN09486	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1
MRGV_vOTU18872	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018872	33386.0	High-quality	High-quality	97.5	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM2430	MRGV_vGEN02596	vSUBFAM-00431	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18873	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018873	42449.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0599	MRGV_vGEN00324	vFAM-00011	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
MRGV_vOTU18874	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018874	39327.0	Medium-quality	Genome-fragment	89.99	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1189	MRGV_vGEN10577	vSUBFAM-00095	False	Unclassified
MRGV_vOTU18875	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018875	27810.0	Medium-quality	Genome-fragment	51.06	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0607	MRGV_vGEN00669	vFAM-00001	False	Unclassified
MRGV_vOTU18876	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018876	56749.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0330	MRGV_vGEN10035	vFAM-00162	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU18877	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018877	37406.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.15	MRGV_vFAM2430	MRGV_vGEN11430	vSUBFAM-00431	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18878	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Ludisviridae	MRGV_GENOME018878	29890.0	Medium-quality	Genome-fragment	60.5	0.0	AAI-based (high-confidence)	1.03	MRGV_vFAM2371	MRGV_vGEN04730	vSUBGEN-03452	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum
MRGV_vOTU18879	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018879	41760.0	Medium-quality	Genome-fragment	65.03	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM2035	MRGV_vGEN09557	vFAM-00001	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__MRGM_1124_species
MRGV_vOTU18880	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018880	50703.0	Medium-quality	Genome-fragment	84.36	0.0	HMM-based (lower-bound)	1.02	MRGV_vFAM0216	MRGV_vGEN09805	vFAM-00011	False	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri;strain__MGBC105513
MRGV_vOTU18881	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018881	49938.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.02	MRGV_vFAM2504	MRGV_vGEN02943	vSUBFAM-01002	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU18882	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018882	168850.0	High-quality	High-quality	99.27	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0393	MRGV_vGEN08314	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
MRGV_vOTU18883	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018883	72200.0	Medium-quality	Genome-fragment	65.19	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0079	MRGV_vGEN09380	vSUBFAM-00447	False	Unclassified
MRGV_vOTU18884	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Lagaffevirus	MRGV_GENOME018884	49255.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0856	MRGV_vGEN00378	vSUBFAM-00411	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18885	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018885	53896.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2400	MRGV_vGEN01335	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000403495
MRGV_vOTU18886	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018886	69587.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1094	MRGV_vGEN06376	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus
MRGV_vOTU18887	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018887	46186.0	Medium-quality	Genome-fragment	72.89	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0892	MRGV_vGEN02121	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea muris;strain__MGBC139785
MRGV_vOTU18888	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018888	37880.0	Medium-quality	Genome-fragment	60.36	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1758	MRGV_vGEN07384	vSUBFAM-00150	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485
MRGV_vOTU18889	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018889	30277.0	Medium-quality	Genome-fragment	63.71	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0109	MRGV_vGEN03566	vSUBFAM-05347	False	Unclassified
MRGV_vOTU18890	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018890	40762.0	Medium-quality	Genome-fragment	76.04	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0924	MRGV_vGEN00247	vSUBFAM-00011	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp910578475
MRGV_vOTU18891	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018891	37126.0	High-quality	High-quality	91.79	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2069	MRGV_vGEN07505	vSUBFAM-01277	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18892	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018892	71986.0	High-quality	High-quality	97.81	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1184	MRGV_vGEN01161	vSUBFAM-00014	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18893	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018893	39789.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1851	MRGV_vGEN08769	vSUBFAM-00706	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
MRGV_vOTU18894	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018894	37121.0	Medium-quality	Genome-fragment	77.57	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM1503	MRGV_vGEN04384	vSUBFAM-00553	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18895	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018895	48325.0	Complete	High-quality	100.0	0.0	DTR (high-confidence)	1.0	MRGV_vFAM1184	MRGV_vGEN06340	vSUBFAM-01505	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU18896	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Ludisviridae;g__Ludisvirus	MRGV_GENOME018896	48770.0	High-quality	High-quality	97.94	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2371	MRGV_vGEN05735	vGENUS-01713	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
MRGV_vOTU18897	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018897	40499.0	Medium-quality	Genome-fragment	85.59	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2143	MRGV_vGEN10167	vSUBFAM-01597	False	d__Bacteria
MRGV_vOTU18898	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018898	40509.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.04	MRGV_vFAM2143	MRGV_vGEN10354	vGENUS-23042	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU18899	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME018899	54500.0	High-quality	High-quality	93.28	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0924	MRGV_vGEN05191	vSUBFAM-00011	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585015;strain__GENOME23816
